Event: 1 Women 50 SC Meter Freestyle 
Name : Daoud, Nadine, Seed Time: 2:26.01, Ranking: 54, Points: 0, Team Name: U Of C Dinos, Age: 21 
Name : Morrison, Elizabeth, Seed Time: 2:26.91, Ranking: 55, Points: 0, Team Name: Acadia, Age: 21 
Name : Winokur, Sydney, Seed Time: 2:27.12, Ranking: 56, Points: 0, Team Name: Mustangs, Age: 21 
Name : Brunoro, Isabella, Seed Time: 2:29.66, Ranking: 57, Points: 0, Team Name: UVIC, Age: 19 
Name : Thomas, Jordan, Seed Time: 2:30.55, Ranking: 58, Points: 0, Team Name: MTA, Age: 18 
Name : Berrigan, Meghan, Seed Time: 2:31.37, Ranking: 59, Points: 0, Team Name: Ualberta, Age: 18 

Event: 12 Men 200 SC Meter IM 
Name : Migneault, Justice, Seed Time: 1:58.12, Ranking: 1, Points: 20, Team Name: Ubc Thunderbirds, Age: 20 
Name : Tierney, Blake, Seed Time: 1:59.56, Ranking: 2, Points: 17, Team Name: Ubc Thunderbirds, Age: 21 
Name : Gallant, Jacob, Seed Time: 1:59.67, Ranking: 3, Points: 16, Team Name: UT, Age: 20 
Name : Laperle, Vincent, Seed Time: 2:00.15, Ranking: 4, Points: 15, Team Name: UDEM, Age: 24 
Name : Versluys, Nathan, Seed Time: 2:00.38, Ranking: 5, Points: 14, Team Name: U Of C Dinos, Age: 21 
Name : Young, Brodie, Seed Time: 2:00.70, Ranking: 6, Points: 13, Team Name: Ubc Thunderbirds, Age: 22 
Name : Vanmoen, Romain, Seed Time: 2:00.76, Ranking: 7, Points: 12, Team Name: McGILL, Age: 20 
Name : Linseisen, Erik, Seed Time: 2:00.90, Ranking: 8, Points: 11, Team Name: McGILL, Age: 19 
Name : Rambo, Jacob, Seed Time: 2:01.32, Ranking: 9, Points: 9, Team Name: UVIC, Age: 21 
Name : Shortt, Gordon, Seed Time: 2:01.71, Ranking: 10, Points: 7, Team Name: Acadia, Age: 23 
Name : Skalenda, Charlie, Seed Time: 2:01.72, Ranking: 11, Points: 6, Team Name: U Of C Dinos, Age: 18 
Name : Shearer, Colin, Seed Time: 2:01.82, Ranking: 12, Points: 5, Team Name: Uottawa Gee-Gees, Age: 19 
Name : Loewen, Benjamin, Seed Time: 2:02.00, Ranking: 13, Points: 4, Team Name: UT, Age: 19 
Name : Van Herk, Brendan, Seed Time: 2:02.05, Ranking: 14, Points: 3, Team Name: Uottawa Gee-Gees, Age: 23 
Name : Younes, Alexandre, Seed Time: 2:02.19, Ranking: 15, Points: 2, Team Name: McGILL, Age: 22 
Name : Lynk, Liam, Seed Time: 2:02.59, Ranking: 16, Points: 1, Team Name: McGILL, Age: 19 
Name : Steele, James, Seed Time: 2:02.59, Ranking: 17, Points: 0, Team Name: Uottawa Gee-Gees, Age: 22 
Name : Douglas, Laird, Seed Time: 2:02.73, Ranking: 18, Points: 0, Team Name: Ubc Thunderbirds, Age: 22 
Name : Cameron, Ian, Seed Time: 2:02.95, Ranking: 19, Points: 0, Team Name: U Of C Dinos, Age: 18 
Name : Stone, Kieran, Seed Time: 2:03.39, Ranking: 20, Points: 0, Team Name: Mustangs, Age: 19 
Name : Martin, John Vineyard, Seed Time: 2:03.50, Ranking: 21, Points: 0, Team Name: McGILL, Age: 21 
Name : Clawson-Honeyman, Liam, Seed Time: 2:03.52, Ranking: 22, Points: 0, Team Name: Ubc Thunderbirds, Age: 20 
Name : Goni Avila, Kent, Seed Time: 2:03.53, Ranking: 23, Points: 0, Team Name: WLU, Age: 19 
Name : Buck, Carter, Seed Time: 2:03.62, Ranking: 24, Points: 0, Team Name: UT, Age: 19 
Name : Camuso, Riccardo, Seed Time: 2:04.10, Ranking: 25, Points: 0, Team Name: McGILL, Age: 20 
Name : Hemeon, Brayden, Seed Time: 2:04.45, Ranking: 26, Points: 0, Team Name: Ubc Thunderbirds, Age: 21 
Name : Stokes, Richie, Seed Time: 2:04.79, Ranking: 27, Points: 0, Team Name: U Of C Dinos, Age: 22 
Name : Strople, Alex, Seed Time: 2:04.86, Ranking: 28, Points: 0, Team Name: Uottawa Gee-Gees, Age: 20 
Name : Kim, Joshua, Seed Time: 2:04.92, Ranking: 29, Points: 0, Team Name: Ubc Thunderbirds, Age: 21 
Name : Syrgiannis, Matthew V, Seed Time: 2:05.02, Ranking: 30, Points: 0, Team Name: UOFR, Age: 19 
Name : Whelan, Matty, Seed Time: 2:05.24, Ranking: 31, Points: 0, Team Name: Seahawks, Age: 19 
Name : Luykenaar, Aiden, Seed Time: 2:05.43, Ranking: 32, Points: 0, Team Name: U Of C Dinos, Age: 19 
Name : Pei, Samuel, Seed Time: 2:06.19, Ranking: 33, Points: 0, Team Name: Warriors, Age: 20 
Name : Butler, Addison, Seed Time: 2:06.46, Ranking: 34, Points: 0, Team Name: U Of C Dinos, Age: 18 
Name : Ketchin, Matthew, Seed Time: 2:06.47, Ranking: 35, Points: 0, Team Name: Mustangs, Age: 24 
Name : Jensen, Alexander, Seed Time: 2:06.60, Ranking: 36, Points: 0, Team Name: Mustangs, Age: 19 
Name : Millns, Ricky, Seed Time: 2:06.74, Ranking: 37, Points: 0, Team Name: UVIC, Age: 21 
Name : Hemeon, Ethan, Seed Time: 2:07.66, Ranking: 38, Points: 0, Team Name: Ubc Thunderbirds, Age: 20 
Name : Schanz, Tristan, Seed Time: 2:07.91, Ranking: 39, Points: 0, Team Name: McGILL, Age: 19 
Name : Haycock, Jack, Seed Time: 2:07.91, Ranking: 40, Points: 0, Team Name: Uottawa Gee-Gees, Age: 20 
Name : Rotsaert-Smith, Ethan, Seed Time: 2:08.06, Ranking: 41, Points: 0, Team Name: Gryphons, Age: 21 
Name : Giggey, Alejandro, Seed Time: 2:08.89, Ranking: 42, Points: 0, Team Name: McGILL, Age: 19 
Name : Teasdale, Cam, Seed Time: 2:09.73, Ranking: 43, Points: 0, Team Name: Carleton, Age: 21 
Name : Korstanje, Anthonie, Seed Time: 2:09.93, Ranking: 44, Points: 0, Team Name: Brock Badgers, Age: 23 
Name : Pimentel, Xavier, Seed Time: 2:10.00, Ranking: 45, Points: 0, Team Name: U Of C Dinos, Age: 21 
Name : Laturnus, Cameron, Seed Time: 2:10.23, Ranking: 46, Points: 0, Team Name: UVIC, Age: 19 
Name : Brendzan, Garrett, Seed Time: 2:10.43, Ranking: 47, Points: 0, Team Name: Ualberta, Age: 19 
Name : McNeill, Hugh, Seed Time: 2:11.02, Ranking: 48, Points: 0, Team Name: Ubc Thunderbirds, Age: 19 
Name : Edwards, Drew, Seed Time: 2:11.06, Ranking: 49, Points: 0, Team Name: UVIC, Age: 20 
Name : Park, Fergus, Seed Time: NT, Ranking: 50, Points: 0, Team Name: Horns, Age: 20 
Name : Dommann, Raben, Seed Time: NT, Ranking: 51, Points: 0, Team Name: Ubc Thunderbirds, Age: 22 

Event: 15 Women 200 SC Meter Freestyle 
Name : Smith, Rebecca, Seed Time: 1:53.19, Ranking: 1, Points: 20, Team Name: U Of C Dinos, Age: 22 
Name : O'Croinin, Emma, Seed Time: 1:56.65, Ranking: 2, Points: 17, Team Name: Ubc Thunderbirds, Age: 19 
Name : Gold, Aleksa, Seed Time: 1:57.96, Ranking: 3, Points: 16, Team Name: UT, Age: 23 
Name : Dumont-Belanger, Anna, Seed Time: 1:58.97, Ranking: 4, Points: 15, Team Name: Ubc Thunderbirds, Age: 21 
Name : McMurray, Ainsley, Seed Time: 1:59.26, Ranking: 5, Points: 14, Team Name: UT, Age: 23 
Name : Chubaty, Lily, Seed Time: 1:59.78, Ranking: 6, Points: 13, Team Name: UT, Age: 21 
Name : Godon, Sara, Seed Time: 2:00.28, Ranking: 7, Points: 12, Team Name: Ubc Thunderbirds, Age: 22 
Name : Crowell, Reagan, Seed Time: 2:00.49, Ranking: 8, Points: 11, Team Name: Dal Tigers, Age: 22 
Name : Howard, Claire, Seed Time: 2:00.55, Ranking: 9, Points: 9, Team Name: UT, Age: 22 
Name : Field, Josie, Seed Time: 2:00.79, Ranking: 10, Points: 7, Team Name: Ubc Thunderbirds, Age: 21 
Name : Beauchemin, Charlotte, Seed Time: 2:00.97, Ranking: 11, Points: 6, Team Name: UDEM, Age: 25 
Name : Stannard, Camryn, Seed Time: 2:01.61, Ranking: 12, Points: 5, Team Name: Ubc Thunderbirds, Age: 18 
Name : Movold, Avery, Seed Time: 2:02.21, Ranking: 13, Points: 4, Team Name: U Of C Dinos, Age: 22 
Name : Fillion, Kelsey, Seed Time: 2:02.29, Ranking: 14, Points: 3, Team Name: UM, Age: 20 
Name : Marovino, Katie, Seed Time: 2:02.36, Ranking: 15, Points: 2, Team Name: UT, Age: 18 
Name : Vander Leek, Teagan, Seed Time: 2:02.46, Ranking: 16, Points: 1, Team Name: UT, Age: 18 
Name : Sarty, Isabel, Seed Time: 2:02.65, Ranking: 17, Points: 0, Team Name: McGILL, Age: 23 
Name : Bennett, Hannah, Seed Time: 2:02.68, Ranking: 18, Points: 0, Team Name: U Of C Dinos, Age: 20 
Name : Anderson, Marit, Seed Time: 2:02.81, Ranking: 19, Points: 0, Team Name: U Of C Dinos, Age: 22 
Name : Wiens, Brooklyn, Seed Time: 2:02.85, Ranking: 20, Points: 0, Team Name: Ubc Thunderbirds, Age: 19 
Name : Davidson, Rosalie, Seed Time: 2:02.91, Ranking: 21, Points: 0, Team Name: Ubc Thunderbirds, Age: 22 
Name : Ponsardin, Alice, Seed Time: 2:02.92, Ranking: 22, Points: 0, Team Name: Lav, Age: 22 
Name : Lo, Naomie, Seed Time: 2:03.06, Ranking: 23, Points: 0, Team Name: McGILL, Age: 20 
Name : Zapparoli, Greta, Seed Time: 2:03.21, Ranking: 24, Points: 0, Team Name: McGILL, Age: 20 
Name : De Jager, Emily, Seed Time: 2:03.25, Ranking: 25, Points: 0, Team Name: U Of C Dinos, Age: 18 
Name : Datars, Mahaylia, Seed Time: 2:03.53, Ranking: 26, Points: 0, Team Name: UT, Age: 20 
Name : Greaves, Elizabeth, Seed Time: 2:03.54, Ranking: 27, Points: 0, Team Name: Gryphons, Age: 20 
Name : Cabral, Emma, Seed Time: 2:04.10, Ranking: 28, Points: 0, Team Name: UVIC, Age: 19 
Name : Treasure, Danielle, Seed Time: 2:04.21, Ranking: 29, Points: 0, Team Name: Mustangs, Age: 19 
Name : McKenzie, Teagan, Seed Time: 2:04.24, Ranking: 30, Points: 0, Team Name: UT, Age: 18 
Name : Meharg, Amy, Seed Time: 2:04.37, Ranking: 31, Points: 0, Team Name: Uottawa Gee-Gees, Age: 19 
Name : McMurray, Cailin, Seed Time: 2:04.40, Ranking: 32, Points: 0, Team Name: McGILL, Age: 21 
Name : Dunn, Gabrielle, Seed Time: 2:04.48, Ranking: 33, Points: 0, Team Name: Ualberta, Age: 18 
Name : Guay-Boisvert, Janelle, Seed Time: 2:04.83, Ranking: 34, Points: 0, Team Name: Lav, Age: 24 
Name : Bartoch, Heidi, Seed Time: 2:04.83, Ranking: 35, Points: 0, Team Name: Mustangs, Age: 18 
Name : Frost, Megan, Seed Time: 2:04.95, Ranking: 36, Points: 0, Team Name: Warriors, Age: 19 
Name : Estabrooks, Hannah, Seed Time: 2:04.95, Ranking: 37, Points: 0, Team Name: Mustangs, Age: 18 
Name : McInnes, Rachel, Seed Time: 2:05.08, Ranking: 38, Points: 0, Team Name: Uottawa Gee-Gees, Age: 19 
Name : Scott Bouris, Naeva, Seed Time: 2:05.08, Ranking: 39, Points: 0, Team Name: MACU, Age: 18 
Name : Willar, Lora, Seed Time: 2:05.50, Ranking: 40, Points: 0, Team Name: Ubc Thunderbirds, Age: 20 
Name : McCallum, Amanda, Seed Time: 2:05.55, Ranking: 41, Points: 0, Team Name: UVIC, Age: 20 
Name : Hill, Cameron, Seed Time: 2:05.57, Ranking: 42, Points: 0, Team Name: UVIC, Age: 20 
Name : Kohut, Madison, Seed Time: 2:06.31, Ranking: 43, Points: 0, Team Name: Ualberta, Age: 19 
Name : Van Noord, Nikki, Seed Time: 2:06.40, Ranking: 44, Points: 0, Team Name: McGILL, Age: 24 
Name : Mitchell, Emma, Seed Time: 2:06.64, Ranking: 45, Points: 0, Team Name: U Of C Dinos, Age: 22 
Name : Melanson, Isabelle, Seed Time: 2:06.66, Ranking: 46, Points: 0, Team Name: Uottawa Gee-Gees, Age: 18 
Name : Letourneau, Anne-Gae ëlle, Seed Time: 2:06.80, Ranking: 47, Points: 0, Team Name: USHER, Age: 22 
Name : Johnsen, Hannah, Seed Time: 2:06.90, Ranking: 48, Points: 0, Team Name: U Of C Dinos, Age: 19 
Name : Barrault, Amelia, Seed Time: 2:07.31, Ranking: 49, Points: 0, Team Name: Ubc Thunderbirds, Age: 18 
Name : Ye, Katherine, Seed Time: 2:07.47, Ranking: 50, Points: 0, Team Name: Warriors, Age: 19 
Name : Moore, Jennifer, Seed Time: 2:07.55, Ranking: 51, Points: 0, Team Name: Reds, Age: 23 
Name : Hebert, Taylor D, Seed Time: 2:07.56, Ranking: 52, Points: 0, Team Name: UOFR, Age: 20 
Name : Hulford, Kate, Seed Time: 2:07.74, Ranking: 53, Points: 0, Team Name: Uottawa Gee-Gees, Age: 18 
Name : Stejskal, Cassandra, Seed Time: 2:07.86, Ranking: 54, Points: 0, Team Name: USHER, Age: 22 
Name : Carrie ère, Rosalie, Seed Time: 2:08.00, Ranking: 55, Points: 0, Team Name: Lav, Age: 21 
Name : Carruthers, Caroline, Seed Time: 2:08.14, Ranking: 56, Points: 0, Team Name: UT, Age: 21 
Name : Brunoro, Isabella, Seed Time: 2:08.99, Ranking: 57, Points: 0, Team Name: UVIC, Age: 19 
Name : Shemilt, Sydney, Seed Time: 2:09.98, Ranking: 58, Points: 0, Team Name: McGILL, Age: 19 
Name : Landry, Eve, Seed Time: 2:10.10, Ranking: 59, Points: 0, Team Name: USHER, Age: 21 
Name : Kingscote, Hannah, Seed Time: 2:10.58, Ranking: 60, Points: 0, Team Name: UVIC, Age: 20 
Name : Howe, Ella, Seed Time: 2:11.63, Ranking: 61, Points: 0, Team Name: UM, Age: 19 
Name : Bansal, Noor, Seed Time: 2:14.27, Ranking: 62, Points: 0, Team Name: Warriors, Age: 18 
Name : Narduzzo, Amelia, Seed Time: 2:14.78, Ranking: 63, Points: 0, Team Name: Mustangs, Age: 21 

Event: 16 Men 200 SC Meter Freestyle 
Name : Tierney, Blake, Seed Time: 1:44.34, Ranking: 1, Points: 20, Team Name: Ubc Thunderbirds, Age: 21 
Name : Godolphin, Bernard, Seed Time: 1:46.15, Ranking: 2, Points: 17, Team Name: UT, Age: 23 
Name : Calkins, Stephen, Seed Time: 1:46.34, Ranking: 3, Points: 16, Team Name: U Of C Dinos, Age: 24 
Name : Versluys, Nathan, Seed Time: 1:46.84, Ranking: 4, Points: 15, Team Name: U Of C Dinos, Age: 21 
Name : Laperle, Vincent, Seed Time: 1:47.80, Ranking: 5, Points: 14, Team Name: UDEM, Age: 24 
Name : Collin, Pablo, Seed Time: 1:48.22, Ranking: 6, Points: 13, Team Name: McGILL, Age: 21 
Name : Przyswitt, Kier, Seed Time: 1:48.26, Ranking: 7, Points: 12, Team Name: Ualberta, Age: 21 

Event: 16 ...(Men 200 SC Meter Freestyle) 
Name : Stone, Kieran, Seed Time: 1:48.39, Ranking: 8, Points: 11, Team Name: Mustangs, Age: 19 
Name : Arden, Raine, Seed Time: 1:48.42, Ranking: 9, Points: 9, Team Name: Horns, Age: 22 
Name : Mascoll-Gomes, Noah, Seed Time: 1:48.42, Ranking: 10, Points: 7, Team Name: Dal Tigers, Age: 23 
Name : Friesen, Ian, Seed Time: 1:48.44, Ranking: 11, Points: 6, Team Name: U Of C Dinos, Age: 20 
Name : McKenzie, Paul, Seed Time: 1:48.48, Ranking: 12, Points: 5, Team Name: U Of C Dinos, Age: 22 
Name : Beaudin-Bolduc, Nathan, Seed Time: 1:48.74, Ranking: 13, Points: 4, Team Name: Uottawa Gee-Gees, Age: 24 
Name : Dommann, Raben, Seed Time: 1:49.09, Ranking: 14, Points: 3, Team Name: Ubc Thunderbirds, Age: 22 
Name : Bertrand, Louis, Seed Time: 1:49.40, Ranking: 15, Points: 2, Team Name: Uottawa Gee-Gees, Age: 21 
Name : Beélanger, Samuel, Seed Time: 1:49.61, Ranking: 16, Points: 1, Team Name: Lav, Age: 26 
Name : Agostinelli Stull, Elijah S, Seed Time: 1:49.64, Ranking: 17, Points: 0, Team Name: UVIC, Age: 20 
Name : Tambling, Max, Seed Time: 1:49.83, Ranking: 18, Points: 0, Team Name: UT, Age: 23 
Name : Dennett, Liam, Seed Time: 1:49.86, Ranking: 19, Points: 0, Team Name: U Of C Dinos, Age: 20 
Name : Millns, Ricky, Seed Time: 1:50.09, Ranking: 20, Points: 0, Team Name: UVIC, Age: 21 
Name : Younes, Alexandre, Seed Time: 1:50.14, Ranking: 21, Points: 0, Team Name: McGILL, Age: 22 
Name : Lafleur, Maxime, Seed Time: 1:50.25, Ranking: 22, Points: 0, Team Name: USHER, Age: 21 
Name : Butler, Addison, Seed Time: 1:50.61, Ranking: 23, Points: 0, Team Name: U Of C Dinos, Age: 18 
Name : Risk, William, Seed Time: 1:50.62, Ranking: 24, Points: 0, Team Name: UVIC, Age: 19 
Name : Dehem-Lemelin, Bruno, Seed Time: 1:50.84, Ranking: 25, Points: 0, Team Name: McGILL, Age: 22 
Name : Klakov, Maksym, Seed Time: 1:50.97, Ranking: 26, Points: 0, Team Name: UT, Age: 19 
Name : Nickerson, Judson, Seed Time: 1:51.05, Ranking: 27, Points: 0, Team Name: Uottawa Gee-Gees, Age: 22 
Name : Fang, Maxwell, Seed Time: 1:51.16, Ranking: 28, Points: 0, Team Name: UVIC, Age: 21 
Name : Mohammed, Kareem, Seed Time: 1:51.26, Ranking: 29, Points: 0, Team Name: UOFR, Age: 22 
Name : Robins, Phil, Seed Time: 1:51.44, Ranking: 30, Points: 0, Team Name: UT, Age: 20 
Name : Ogilvie, Keir, Seed Time: 1:51.51, Ranking: 31, Points: 0, Team Name: Ubc Thunderbirds, Age: 20 
Name : Shearer, Colin, Seed Time: 1:51.55, Ranking: 32, Points: 0, Team Name: Uottawa Gee-Gees, Age: 19 
Name : Paz, Diego, Seed Time: 1:51.80, Ranking: 33, Points: 0, Team Name: Ualberta, Age: 19 
Name : Sparkes, Logan, Seed Time: 1:51.81, Ranking: 34, Points: 0, Team Name: Dal Tigers, Age: 20 
Name : Martin, John Vineyard, Seed Time: 1:51.85, Ranking: 35, Points: 0, Team Name: McGILL, Age: 21 
Name : Ho, Siu Lun, Seed Time: 1:51.85, Ranking: 36, Points: 0, Team Name: Ubc Thunderbirds, Age: 18 
Name : McRae, Ryley, Seed Time: 1:51.88, Ranking: 37, Points: 0, Team Name: Ubc Thunderbirds, Age: 22 
Name : Matteis, Quinn, Seed Time: 1:51.94, Ranking: 38, Points: 0, Team Name: UT, Age: 18 
Name : Bartoch, Hayden, Seed Time: 1:52.43, Ranking: 39, Points: 0, Team Name: Mustangs, Age: 20 
Name : Kwinter, Charlie, Seed Time: 1:52.60, Ranking: 40, Points: 0, Team Name: U Of C Dinos, Age: 18 
Name : Young, Brodie, Seed Time: 1:52.60, Ranking: 41, Points: 0, Team Name: Ubc Thunderbirds, Age: 22 
Name : Haba, Hashim, Seed Time: 1:52.73, Ranking: 42, Points: 0, Team Name: Uottawa Gee-Gees, Age: 18 
Name : Cameron, Jack, Seed Time: 1:53.66, Ranking: 43, Points: 0, Team Name: Ubc Thunderbirds, Age: 19 
Name : Salem, Adham, Seed Time: 1:53.68, Ranking: 44, Points: 0, Team Name: McGILL, Age: 19 
Name : Pimentel, Xavier, Seed Time: 1:53.79, Ranking: 45, Points: 0, Team Name: U Of C Dinos, Age: 21 
Name : Clawson-Honeyman, Liam, Seed Time: 1:54.58, Ranking: 46, Points: 0, Team Name: Ubc Thunderbirds, Age: 20 
Name : Pouliot, David, Seed Time: 1:55.59, Ranking: 47, Points: 0, Team Name: Lav, Age: 23 
Name : Janvier, Hugo, Seed Time: 1:56.17, Ranking: 48, Points: 0, Team Name: Lav, Age: 20 
Name : Kim, Joshua, Seed Time: 1:57.22, Ranking: 49, Points: 0, Team Name: Ubc Thunderbirds, Age: 21 
Name : Migneault, Justice, Seed Time: NT, Ranking: 50, Points: 0, Team Name: Ubc Thunderbirds, Age: 20 

Event: 17 Women 50 SC Meter Backstroke 
Name : Modrcin, Dora, Seed Time: 27.35, Ranking: 1, Points: 20, Team Name: UM, Age: 23 
Name : Kary, Raili, Seed Time: 27.69, Ranking: 2, Points: 17, Team Name: UT, Age: 20 
Name : Johnsen, Hannah, Seed Time: 27.90, Ranking: 3, Points: 16, Team Name: U Of C Dinos, Age: 19 
Name : Ling, Elizabeth, Seed Time: 27.95, Ranking: 4, Points: 15, Team Name: McGILL, Age: 20 
Name : Klenk, Haley, Seed Time: 28.35, Ranking: 5, Points: 14, Team Name: UT, Age: 20 
Name : Gold, Aleksa, Seed Time: 28.40, Ranking: 6, Points: 13, Team Name: UT, Age: 23 
Name : Pengilly, Georgia, Seed Time: 28.60, Ranking: 7, Points: 12, Team Name: UM, Age: 21 
Name : Chubaty, Lily, Seed Time: 28.70, Ranking: 8, Points: 11, Team Name: UT, Age: 21 
Name : Bath, Angelica, Seed Time: 28.93, Ranking: 9, Points: 9, Team Name: UT, Age: 20 
Name : Mozill, Megan, Seed Time: 28.95, Ranking: 10, Points: 7, Team Name: UM, Age: 21 
Name : Mastromatteo, Emilia, Seed Time: 29.02, Ranking: 11, Points: 6, Team Name: McGILL, Age: 18 
Name : Housman, Eliza, Seed Time: 29.04, Ranking: 12, Points: 5, Team Name: U Of C Dinos, Age: 18 
Name : Crisp, Lauren, Seed Time: 29.05, Ranking: 13, Points: 4, Team Name: UVIC, Age: 23 
Name : Rooney, Sophie, Seed Time: 29.07, Ranking: 14, Points: 3, Team Name: Acadia, Age: 18 
Name : Adelman, Melissa J, Seed Time: 29.09, Ranking: 15, Points: 2, Team Name: UOFR, Age: 18 
Name : Miron, Emma, Seed Time: 29.14, Ranking: 16, Points: 1, Team Name: Mustangs, Age: 21 
Name : Talwalkar, Emiko, Seed Time: 29.23, Ranking: 17, Points: 0, Team Name: McGILL, Age: 18 
Name : Wiens, Brooklyn, Seed Time: 29.25, Ranking: 18, Points: 0, Team Name: Ubc Thunderbirds, Age: 19 
Name : Corson, Sarah, Seed Time: 29.27, Ranking: 19, Points: 0, Team Name: U Of C Dinos, Age: 21 
Name : Wist, Sela, Seed Time: 29.27, Ranking: 20, Points: 0, Team Name: Ubc Thunderbirds, Age: 18 
Name : Smith, Maggie May, Seed Time: 29.32, Ranking: 21, Points: 0, Team Name: MACU, Age: 24 
Name : Hodge, Ashley, Seed Time: 29.38, Ranking: 22, Points: 0, Team Name: Gryphons, Age: 18 
Name : McInnes, Rachel, Seed Time: 29.46, Ranking: 23, Points: 0, Team Name: Uottawa Gee-Gees, Age: 19 
Name : Lehman, Delaney, Seed Time: 29.47, Ranking: 24, Points: 0, Team Name: Horns, Age: 18 
Name : Roschat, Olivia E, Seed Time: 29.58, Ranking: 25, Points: 0, Team Name: UVIC, Age: 19 
Name : Melanson, Isabelle, Seed Time: 29.58, Ranking: 26, Points: 0, Team Name: Uottawa Gee-Gees, Age: 18 
Name : McKenzie, Teagan, Seed Time: 29.62, Ranking: 27, Points: 0, Team Name: UT, Age: 18 
Name : Leslie, Kamryn, Seed Time: 29.66, Ranking: 28, Points: 0, Team Name: Ualberta, Age: 18 
Name : Kingscote, Hannah, Seed Time: 29.71, Ranking: 29, Points: 0, Team Name: UVIC, Age: 20 
Name : Daoud, Nadine, Seed Time: 29.81, Ranking: 30, Points: 0, Team Name: U Of C Dinos, Age: 21 
Name : Aylward, Heather, Seed Time: 30.05, Ranking: 31, Points: 0, Team Name: MACU, Age: 20 
Name : Thebarge, Vanessa, Seed Time: 30.23, Ranking: 32, Points: 0, Team Name: Uottawa Gee-Gees, Age: 19 
Name : Spurrell, McKenna, Seed Time: 30.27, Ranking: 33, Points: 0, Team Name: Uottawa Gee-Gees, Age: 19 
Name : Vander Leek, Teagan, Seed Time: 30.29, Ranking: 34, Points: 0, Team Name: UT, Age: 18 
Name : Kohut, Madison, Seed Time: 30.38, Ranking: 35, Points: 0, Team Name: Ualberta, Age: 19 
Name : Ji, Christina, Seed Time: 30.52, Ranking: 36, Points: 0, Team Name: Warriors, Age: 22 
Name : Williams, Kate, Seed Time: 30.77, Ranking: 37, Points: 0, Team Name: Seahawks, Age: 20 
Name : Mollin, Hana, Seed Time: 30.79, Ranking: 38, Points: 0, Team Name: McGILL, Age: 21 
Name : McKinley, Abby, Seed Time: 30.85, Ranking: 39, Points: 0, Team Name: Uottawa Gee-Gees, Age: 19 
Name : Schanel, Hannah, Seed Time: 30.95, Ranking: 40, Points: 0, Team Name: UM, Age: 19 
Name : Garcia, Rose, Seed Time: 31.20, Ranking: 41, Points: 0, Team Name: Ubc Thunderbirds, Age: 20 
Name : Howe, Ella, Seed Time: 32.85, Ranking: 42, Points: 0, Team Name: UM, Age: 19 
Name : Wagner, Charlotte, Seed Time: 32.88, Ranking: 43, Points: 0, Team Name: U Of C Dinos, Age: 18 
Name : Movold, Avery, Seed Time: NT, Ranking: 44, Points: 0, Team Name: U Of C Dinos, Age: 22 

Event: 18 Men 50 SC Meter Backstroke 
Name : Tierney, Blake, Seed Time: 24.45, Ranking: 1, Points: 20, Team Name: Ubc Thunderbirds, Age: 21 
Name : Alexander, Chris, Seed Time: 24.54, Ranking: 2, Points: 17, Team Name: Horns, Age: 23 
Name : Lim, Dima, Seed Time: 24.64, Ranking: 3, Points: 16, Team Name: Ubc Thunderbirds, Age: 22 
Name : Calkins, Stephen, Seed Time: 24.66, Ranking: 4, Points: 15, Team Name: U Of C Dinos, Age: 24 
Name : Laperle, Vincent, Seed Time: 24.96, Ranking: 5, Points: 14, Team Name: UDEM, Age: 24 
Name : Jensen, Ryan, Seed Time: 25.25, Ranking: 6, Points: 13, Team Name: Uottawa Gee-Gees, Age: 23 
Name : Buck, Carter, Seed Time: 25.27, Ranking: 7, Points: 12, Team Name: UT, Age: 19 
Name : Allwood, Owen, Seed Time: 25.27, Ranking: 8, Points: 11, Team Name: U Of C Dinos, Age: 20 
Name : Rambo, Jacob, Seed Time: 25.36, Ranking: 9, Points: 9, Team Name: UVIC, Age: 21 
Name : Lahrichi, Driss, Seed Time: 25.39, Ranking: 10, Points: 7, Team Name: Lav, Age: 25 
Name : Ferguson, Liam, Seed Time: 25.46, Ranking: 11, Points: 6, Team Name: Dal Tigers, Age: 19 
Name : Gerlach, Daniel, Seed Time: 25.47, Ranking: 12, Points: 5, Team Name: U Of C Dinos, Age: 23 
Name : Bracho, Canek, Seed Time: 25.47, Ranking: 13, Points: 4, Team Name: Ubc Thunderbirds, Age: 21 
Name : Mcdonald, Thomas, Seed Time: 25.54, Ranking: 14, Points: 3, Team Name: U Of C Dinos, Age: 19 
Name : Benaddad, Ryan, Seed Time: 25.59, Ranking: 15, Points: 2, Team Name: UDEM, Age: 24 
Name : Castillo, Sebastian, Seed Time: 25.60, Ranking: 16, Points: 1, Team Name: U Of C Dinos, Age: 22 
Name : Sangster, Dean, Seed Time: 25.62, Ranking: 17, Points: 0, Team Name: Acadia, Age: 22 

Event: 18 ...(Men 50 SC Meter Backstroke) 
Name : Stokes, Richie, Seed Time: 25.64, Ranking: 18, Points: 0, Team Name: U Of C Dinos, Age: 22 
Name : Yang, Bryan, Seed Time: 25.70, Ranking: 19, Points: 0, Team Name: Warriors, Age: 20 
Name : Westendorf, Cole, Seed Time: 25.78, Ranking: 20, Points: 0, Team Name: UVIC, Age: 23 
Name : Herman, Andrew, Seed Time: 25.82, Ranking: 21, Points: 0, Team Name: YU, Age: 18 
